gender_male,height,weight,age,bmi,bsa,front_shoulder_width_px_ratio,front_chest_width_px_ratio,front_waist_width_px_ratio,front_hip_width_px_ratio,front_arm_length_px_ratio,front_torso_length_px_ratio,front_leg_length_px_ratio,side_chest_depth_px_ratio,side_waist_depth_px_ratio,side_hip_depth_px_ratio,side_thigh_depth_px_ratio,side_neck_depth_px_ratio,target_chest,target_waist,target_hip,target_shoulderWidth,target_neck,target_upperArm,target_armLength,target_wrist,target_thigh,target_inseam,target_outseam,target_torsoLength,target_height
1,172.9,68.0,40,22.75,1.808,0.25055,0.17628,0.1829,0.19151,0.31841,0.36666,0.58858,0.14984,0.11928,0.15669,0.03876,0.06734,99.0,89.3,97.7,44.8,42.0,26.3,56.9,17.9,22.9,77.6,105.2,65.5,172.9
1,169.5,60.1,59,20.94,1.683,0.2563,0.17152,0.18345,0.18646,0.32815,0.37787,0.60658,0.14579,0.11964,0.15256,0.03757,0.06874,92.5,86.0,91.4,44.0,41.2,25.3,56.3,17.7,21.3,76.8,104.1,64.9,169.5
1,174.3,69.2,66,22.79,1.831,0.25848,0.18432,0.19501,0.20027,0.32825,0.37799,0.60677,0.15667,0.12718,0.16386,0.04205,0.06948,102.0,93.8,100.7,45.5,42.7,27.5,57.8,18.2,24.5,78.8,106.9,66.6,174.3
1,178.5,77.6,46,24.34,1.962,0.27325,0.18478,0.19891,0.20074,0.34453,0.39673,0.63685,0.15706,0.12973,0.16424,0.0419,0.0736,101.4,94.9,100.2,47.7,44.9,27.7,60.2,19.0,24.2,82.1,111.3,69.3,178.5
1,189.6,82.2,67,22.86,2.081,0.26484,0.1817,0.20269,0.19778,0.334,0.3846,0.61739,0.15444,0.13219,0.16182,0.04316,0.07133,108.3,105.1,107.2,50.3,47.2,29.5,63.4,20.0,27.1,86.4,117.2,73.0,189.6
1,176.8,56.2,37,17.98,1.661,0.26385,0.17474,0.18733,0.19036,0.34026,0.39182,0.62897,0.14853,0.12217,0.15575,0.03823,0.07062,95.2,88.8,94.3,45.8,42.8,25.0,59.0,18.5,21.9,80.5,109.1,68.0,176.8
1,177.4,90.1,33,28.63,2.108,0.26495,0.1909,0.19637,0.20698,0.32944,0.37936,0.60897,0.16227,0.12807,0.16935,0.04288,0.07164,107.0,95.7,105.5,47.3,44.6,28.7,58.8,18.7,25.3,80.2,108.7,67.7,177.4
1,174.9,92.7,34,30.3,2.123,0.27585,0.20349,0.21749,0.22036,0.34157,0.39332,0.63139,0.17296,0.14184,0.1803,0.04897,0.07467,110.8,103.0,109.1,47.8,45.2,31.3,59.2,18.9,28.1,80.7,109.5,68.2,174.9
1,161.1,71.6,33,27.6,1.79,0.25774,0.1861,0.19558,0.20124,0.32434,0.37349,0.59955,0.15818,0.12755,0.16465,0.04178,0.06946,95.2,87.0,93.6,42.0,39.5,27.2,52.8,16.7,22.5,72.0,97.7,60.8,161.1
1,175.3,64.8,36,21.1,1.777,0.25394,0.17655,0.17906,0.19201,0.32418,0.3733,0.59924,0.15007,0.11678,0.1571,0.03754,0.06816,98.4,86.8,97.3,45.1,42.2,25.1,57.5,18.1,22.0,78.4,106.3,66.2,175.3
1,176.0,75.2,25,24.28,1.917,0.24454,0.17261,0.18833,0.18746,0.30875,0.35553,0.57073,0.14672,0.12282,0.15338,0.03909,0.06584,98.1,93.1,96.8,44.2,41.6,27.4,55.9,17.6,23.4,76.2,103.2,64.3,176.0
1,194.0,94.1,55,25.0,2.251,0.27119,0.19431,0.20682,0.21151,0.33867,0.38998,0.62602,0.16516,0.13488,0.17305,0.04602,0.07324,117.8,109.0,116.6,52.3,49.3,30.7,65.4,20.8,29.4,89.1,120.8,75.3,194.0
1,174.1,83.0,55,27.38,2.003,0.26446,0.18655,0.2025,0.20225,0.33079,0.38091,0.61146,0.15857,0.13206,0.16547,0.0432,0.07139,101.6,95.9,100.1,45.9,43.2,28.8,57.4,18.2,24.8,78.2,106.0,66.0,174.1
1,177.8,87.4,46,27.67,2.078,0.28338,0.19431,0.21664,0.21078,0.35344,0.40699,0.65332,0.16517,0.14129,0.17246,0.04742,0.07656,107.3,104.0,105.8,49.8,47.0,31.0,62.1,19.7,27.6,84.7,114.8,71.5,177.8
1,175.2,68.8,58,22.42,1.831,0.25837,0.18169,0.19586,0.19748,0.32838,0.37813,0.607,0.15444,0.12774,0.16157,0.04139,0.06944,99.7,93.5,98.5,45.1,42.3,27.2,57.4,18.1,23.9,78.2,106.0,66.1,175.2
1,166.7,70.4,53,25.34,1.806,0.26954,0.19641,0.20186,0.21289,0.34063,0.39224,0.62965,0.16695,0.13165,0.17419,0.04391,0.07255,99.8,89.2,98.4,43.6,41.0,27.1,55.1,17.4,23.5,75.2,101.9,63.5,166.7
1,184.1,90.8,43,26.81,2.155,0.26827,0.19085,0.19138,0.20732,0.33449,0.38517,0.6183,0.16222,0.12481,0.16963,0.04181,0.07248,110.1,96.0,108.7,49.3,46.4,28.0,61.4,19.5,25.4,83.7,113.5,70.7,184.1
1,181.1,102.2,48,31.14,2.267,0.26619,0.19993,0.20992,0.21674,0.32753,0.37715,0.60543,0.16994,0.1369,0.17733,0.04658,0.07218,112.1,102.4,110.5,47.5,45.0,30.8,58.5,18.7,27.5,79.7,108.1,67.3,181.1
1,181.4,91.6,61,27.82,2.148,0.26584,0.19417,0.20038,0.21076,0.33075,0.38086,0.61139,0.16505,0.13068,0.17244,0.04443,0.07186,111.2,99.8,109.7,48.5,45.7,29.5,60.3,19.2,26.8,82.2,111.5,69.4,181.4
1,168.7,80.2,29,28.17,1.938,0.26035,0.19971,0.20142,0.21621,0.32573,0.37508,0.6021,0.16975,0.13136,0.1769,0.04556,0.07027,107.3,94.1,105.6,44.5,41.9,28.8,55.7,17.7,25.8,76.0,103.0,64.1,168.7
1,186.0,87.7,34,25.34,2.129,0.26479,0.19647,0.20325,0.2136,0.33153,0.38176,0.61282,0.167,0.13256,0.17476,0.04524,0.07146,113.6,102.2,112.3,48.7,45.9,29.4,61.0,19.4,27.5,83.2,112.8,70.3,186.0
1,165.0,84.2,32,30.93,1.964,0.27137,0.19293,0.20505,0.20839,0.33729,0.38839,0.62347,0.16399,0.13373,0.1705,0.04442,0.07338,100.1,92.5,98.3,44.8,42.3,29.0,55.7,17.7,24.3,76.0,103.0,64.2,165.0
1,179.9,86.1,26,26.61,2.075,0.2624,0.19259,0.2011,0.20908,0.32808,0.37779,0.60645,0.1637,0.13115,0.17106,0.04384,0.07084,107.5,97.6,106.1,46.6,43.9,28.7,58.3,18.5,25.8,79.5,107.8,67.1,179.9
1,191.9,81.0,56,22.0,2.078,0.26393,0.18309,0.19599,0.1994,0.33357,0.38411,0.6166,0.15562,0.12782,0.16314,0.04186,0.07104,109.8,102.2,108.7,50.4,47.3,28.3,63.7,20.1,26.4,86.8,117.7,73.3,191.9
1,168.1,87.3,59,30.89,2.018,0.27044,0.18651,0.19523,0.2016,0.33556,0.3864,0.62028,0.15853,0.12733,0.16495,0.04169,0.07316,99.7,90.7,97.9,46.0,43.4,28.2,57.1,18.2,23.4,77.8,105.5,65.7,168.1
1,171.3,81.5,65,27.79,1.969,0.26426,0.19022,0.21526,0.20607,0.33058,0.38067,0.61107,0.16168,0.14039,0.16861,0.04607,0.07133,100.7,99.1,99.2,44.5,42.0,30.1,55.7,17.7,25.7,76.0,103.0,64.2,171.3
1,176.2,72.7,29,23.42,1.887,0.2557,0.17808,0.17178,0.19349,0.32375,0.37281,0.59845,0.15137,0.11203,0.15831,0.03615,0.06879,99.9,83.8,98.7,45.7,42.9,24.5,57.8,18.2,21.3,78.8,106.9,66.6,176.2
1,171.7,68.7,49,23.29,1.81,0.27475,0.18914,0.20119,0.2054,0.34872,0.40156,0.6446,0.16077,0.13121,0.16805,0.0435,0.07387,101.1,93.5,99.8,46.7,43.9,27.7,59.3,18.7,24.5,80.9,109.7,68.3,171.7
1,163.9,70.3,42,26.17,1.788,0.26899,0.18411,0.19647,0.19937,0.33954,0.39098,0.62763,0.15649,0.12813,0.16312,0.04092,0.07243,93.0,86.3,91.5,43.2,40.6,26.6,54.6,17.3,21.8,74.4,100.9,62.9,163.9
1,176.0,83.1,56,26.83,2.016,0.25944,0.19626,0.20402,0.2129,0.32477,0.37398,0.60034,0.16682,0.13305,0.17419,0.0456,0.07002,109.2,98.7,107.6,45.9,43.3,29.4,57.5,18.2,26.7,78.4,106.3,66.2,176.0
1,167.5,72.4,35,25.78,1.835,0.2704,0.19425,0.19925,0.21053,0.34111,0.39279,0.63054,0.16511,0.12995,0.17225,0.04337,0.07282,100.5,89.6,99.0,44.5,41.9,27.3,56.2,17.8,23.6,76.6,103.8,64.7,167.5
1,179.1,84.1,32,26.22,2.045,0.26204,0.19069,0.2005,0.20702,0.3282,0.37792,0.60667,0.16209,0.13076,0.16938,0.04361,0.07071,106.6,97.5,105.2,46.6,43.9,28.7,58.4,18.5,25.7,79.7,108.0,67.3,179.1
1,168.6,91.8,49,32.3,2.074,0.26217,0.19897,0.21521,0.21495,0.32376,0.37281,0.59846,0.16912,0.14036,0.17587,0.04716,0.07102,104.1,97.9,102.2,43.6,41.3,30.5,53.9,17.2,26.0,73.5,99.6,62.1,168.6
1,187.1,102.9,23,29.39,2.313,0.27139,0.19017,0.20975,0.20653,0.3348,0.38553,0.61888,0.16165,0.13679,0.16898,0.04609,0.07353,113.2,108.6,111.8,51.4,48.6,31.9,63.4,20.3,28.9,86.5,117.3,73.1,187.1
1,169.6,74.1,61,25.75,1.869,0.25689,0.18918,0.19152,0.20511,0.32376,0.37281,0.59846,0.1608,0.1249,0.16781,0.04135,0.0692,100.5,88.5,99.0,43.4,40.8,26.7,54.7,17.3,23.1,74.6,101.2,63.0,169.6
1,173.1,86.4,60,28.82,2.038,0.27207,0.19432,0.20505,0.21049,0.33887,0.39021,0.6264,0.16517,0.13373,0.17222,0.04575,0.07353,107.9,99.0,106.3,48.1,45.4,30.0,59.9,19.1,26.8,81.7,110.8,69.0,173.1
1,181.6,70.7,69,21.44,1.888,0.26352,0.1833,0.18263,0.19944,0.33516,0.38594,0.61954,0.1558,0.11911,0.16318,0.03835,0.07081,102.0,88.3,100.9,46.7,43.8,25.1,59.3,18.7,22.5,80.9,109.7,68.3,181.6
1,166.3,73.4,52,26.57,1.842,0.26501,0.1736,0.18861,0.18803,0.33368,0.38424,0.61681,0.14756,0.12301,0.15384,0.03904,0.07141,93.5,88.3,92.1,45.4,42.7,27.1,57.2,18.1,22.1,78.0,105.8,65.9,166.3
1,177.2,103.1,51,32.83,2.253,0.26033,0.20221,0.21714,0.21887,0.31926,0.36763,0.59015,0.17188,0.14162,0.17907,0.04898,0.07065,113.2,105.7,111.4,46.4,43.9,32.3,56.9,18.2,28.9,77.6,105.1,65.5,177.2
1,185.3,83.2,55,24.22,2.069,0.26408,0.18664,0.19822,0.20296,0.33206,0.38237,0.61381,0.15864,0.12927,0.16606,0.04333,0.07118,110.2,101.8,108.9,49.6,46.7,29.1,62.4,19.8,26.9,85.1,115.4,71.9,185.3
1,163.4,58.9,22,22.04,1.635,0.26323,0.17632,0.18914,0.19143,0.33667,0.38768,0.62233,0.14987,0.12335,0.15662,0.03871,0.07062,89.6,83.6,88.5,42.6,39.9,25.3,54.5,17.1,20.7,74.3,100.7,62.7,163.4
1,176.9,71.0,35,22.7,1.868,0.27206,0.18488,0.19045,0.20095,0.34521,0.39752,0.63812,0.15714,0.12421,0.16441,0.04001,0.07315,99.9,89.4,98.7,46.8,43.9,26.0,59.3,18.7,22.7,80.9,109.7,68.3,176.9
1,177.4,66.9,33,21.25,1.816,0.26646,0.1787,0.19341,0.19438,0.33969,0.39116,0.62792,0.1519,0.12614,0.15904,0.04027,0.07155,98.7,92.8,97.6,46.8,43.9,26.7,59.7,18.8,23.4,81.4,110.3,68.7,177.4
1,181.4,73.2,25,22.25,1.92,0.26903,0.18776,0.19105,0.20423,0.34123,0.39293,0.63075,0.1596,0.1246,0.1671,0.04025,0.07234,102.4,90.6,101.3,46.7,43.9,25.9,59.3,18.7,23.1,80.8,109.5,68.2,181.4
1,166.2,65.4,42,23.68,1.738,0.24765,0.1779,0.19708,0.19301,0.31472,0.3624,0.58175,0.15122,0.12853,0.15792,0.04149,0.06656,94.9,91.4,93.6,42.0,39.4,27.6,53.4,16.8,23.3,72.8,98.7,61.5,166.2
1,165.6,55.6,49,20.27,1.599,0.25152,0.17352,0.17623,0.18864,0.32323,0.3722,0.59749,0.14749,0.11493,0.15434,0.03662,0.06738,92.1,81.3,91.0,42.5,39.7,24.2,54.6,17.1,20.5,74.4,100.9,62.9,165.6
1,179.4,80.8,43,25.09,2.006,0.26014,0.18165,0.17967,0.1973,0.32703,0.37658,0.60451,0.1544,0.11718,0.16143,0.03833,0.07013,103.8,89.3,102.5,47.3,44.5,26.1,59.5,18.8,23.1,81.1,109.9,68.5,179.4
1,177.7,90.5,69,28.66,2.114,0.26344,0.18884,0.19255,0.20476,0.32748,0.3771,0.60534,0.16052,0.12557,0.16753,0.0415,0.07123,105.2,93.3,103.7,46.7,44.1,27.9,58.1,18.5,24.3,79.2,107.4,66.9,177.7
1,177.4,68.7,39,21.84,1.84,0.25679,0.17848,0.18367,0.19408,0.32672,0.37622,0.60394,0.15171,0.11979,0.15879,0.03891,0.06899,101.0,90.4,99.9,46.3,43.4,26.1,58.9,18.5,23.2,80.3,108.8,67.8,177.4
1,178.1,99.7,48,31.43,2.221,0.26672,0.19593,0.20708,0.21223,0.32843,0.37819,0.6071,0.16654,0.13505,0.17364,0.04603,0.0723,110.9,101.9,109.2,48.0,45.5,30.9,59.2,18.9,27.4,80.7,109.4,68.1,178.1
1,170.4,78.5,60,27.02,1.927,0.26064,0.18901,0.21392,0.20482,0.32701,0.37656,0.60447,0.16066,0.13951,0.16758,0.04584,0.0703,100.2,98.7,98.8,44.0,41.4,29.9,55.2,17.5,25.6,75.3,102.1,63.6,170.4
1,177.2,91.8,27,29.21,2.126,0.26301,0.19664,0.19095,0.21315,0.32642,0.37588,0.60339,0.16714,0.12453,0.17439,0.04295,0.07115,111.6,94.2,109.9,47.5,44.9,28.3,59.0,18.8,25.7,80.4,109.0,67.9,177.2
1,177.7,71.6,29,22.68,1.88,0.25436,0.18346,0.18528,0.19944,0.32266,0.37154,0.59643,0.15594,0.12084,0.16318,0.04007,0.0684,104.2,91.5,103.0,46.0,43.2,26.5,58.3,18.4,24.0,79.5,107.8,67.2,177.7
1,170.1,82.4,45,28.45,1.973,0.25895,0.18091,0.19002,0.19589,0.32343,0.37244,0.59786,0.15377,0.12393,0.16027,0.03977,0.06993,97.3,88.9,95.8,44.3,41.8,27.1,55.4,17.6,22.5,75.5,102.3,63.7,170.1
1,189.5,76.3,23,21.25,2.004,0.26302,0.1855,0.18272,0.20202,0.33367,0.38422,0.61678,0.15768,0.11917,0.16529,0.03972,0.07072,110.9,95.0,109.8,50.1,47.0,26.4,63.5,20.0,25.0,86.6,117.4,73.1,189.5
1,179.1,91.7,37,28.6,2.136,0.26544,0.19955,0.21891,0.21643,0.32979,0.37976,0.60962,0.16962,0.14277,0.17708,0.04867,0.07178,110.6,105.5,109.0,46.8,44.2,31.4,58.2,18.5,28.4,79.3,107.5,67.0,179.1
1,166.6,71.3,22,25.68,1.816,0.2555,0.18149,0.18138,0.19668,0.32257,0.37144,0.59626,0.15427,0.11829,0.16092,0.03839,0.06879,96.3,83.7,94.8,43.1,40.5,25.5,54.5,17.2,21.4,74.3,100.7,62.7,166.6
1,180.4,88.5,40,27.19,2.106,0.26205,0.18063,0.20159,0.19606,0.32691,0.37644,0.60428,0.15353,0.13147,0.16042,0.04263,0.07079,103.5,100.4,102.1,47.8,45.1,29.6,59.6,19.0,25.7,81.3,110.2,68.7,180.4
1,168.2,59.4,26,20.98,1.665,0.26704,0.18144,0.18693,0.19721,0.34203,0.39385,0.63224,0.15422,0.12191,0.16135,0.03931,0.07161,95.0,85.1,93.9,44.5,41.7,25.2,57.0,17.9,21.7,77.8,105.4,65.7,168.2
1,181.4,72.0,46,21.88,1.905,0.26399,0.18537,0.18919,0.20166,0.33525,0.38605,0.61971,0.15757,0.12339,0.165,0.04045,0.07096,104.4,92.6,103.2,47.3,44.4,26.4,60.1,18.9,24.0,81.9,111.1,69.2,181.4
1,184.2,92.9,33,27.37,2.18,0.27376,0.18967,0.20893,0.206,0.34063,0.39224,0.62966,0.16122,0.13626,0.16855,0.0448,0.074,107.4,102.9,106.1,49.4,46.6,30.1,61.4,19.6,26.7,83.8,113.5,70.7,184.2
1,169.3,62.3,63,21.71,1.711,0.25865,0.17441,0.17699,0.18951,0.33034,0.3804,0.61064,0.14825,0.11543,0.15505,0.03611,0.06942,92.1,81.3,91.0,43.5,40.7,24.1,55.6,17.5,20.1,75.8,102.7,64.0,169.3
1,182.7,89.6,39,26.83,2.132,0.26461,0.19091,0.21238,0.20734,0.33013,0.38015,0.61023,0.16228,0.13851,0.16964,0.0464,0.07148,109.4,105.8,108.0,48.3,45.5,31.0,60.2,19.1,28.0,82.1,111.3,69.3,182.7
1,178.6,65.0,25,20.39,1.796,0.26018,0.18079,0.19894,0.19675,0.33252,0.3829,0.61466,0.15367,0.12975,0.16098,0.0419,0.06981,100.6,96.2,99.5,46.1,43.2,27.4,58.9,18.5,24.5,80.3,108.8,67.8,178.6
1,181.7,93.8,37,28.42,2.176,0.2663,0.19011,0.2018,0.20631,0.3306,0.3807,0.61112,0.16159,0.13161,0.1688,0.044,0.07203,108.9,100.6,107.5,48.6,45.9,29.8,60.3,19.2,26.5,82.2,111.5,69.4,181.7
1,189.7,74.9,68,20.8,1.987,0.25713,0.1816,0.20347,0.1978,0.32669,0.37619,0.60389,0.15436,0.1327,0.16184,0.04354,0.06911,108.7,105.9,107.6,49.0,46.0,29.3,62.2,19.6,27.4,84.9,115.0,71.7,189.7
1,173.7,82.0,31,27.19,1.989,0.26347,0.17874,0.18925,0.19379,0.32983,0.3798,0.60968,0.15193,0.12343,0.15855,0.04004,0.0711,100.2,92.2,98.7,47.0,44.3,27.7,58.8,18.7,23.6,80.2,108.8,67.8,173.7
1,169.8,79.3,56,27.49,1.934,0.26488,0.18969,0.20325,0.20548,0.33193,0.38222,0.61356,0.16123,0.13255,0.16812,0.04348,0.07147,99.9,93.1,98.4,44.4,41.8,28.3,55.6,17.6,24.1,75.9,102.8,64.1,169.8
1,168.8,64.3,54,22.54,1.736,0.25098,0.18572,0.19736,0.20169,0.31974,0.36819,0.59104,0.15786,0.12871,0.16502,0.0423,0.06741,98.2,90.7,96.9,42.2,39.6,27.0,53.8,16.9,23.5,73.4,99.5,62.0,168.8
1,169.4,78.4,67,27.31,1.92,0.2808,0.1895,0.19553,0.20527,0.35216,0.40552,0.65096,0.16107,0.12752,0.16795,0.04186,0.07574,99.7,89.4,98.2,47.0,44.3,27.2,59.0,18.7,23.2,80.4,109.0,67.9,169.4
1,174.9,79.6,51,26.03,1.967,0.25002,0.1714,0.17664,0.18596,0.31399,0.36157,0.58041,0.14569,0.1152,0.15215,0.03677,0.06741,98.3,88.1,97.0,45.7,43.0,26.2,57.3,18.2,22.2,78.2,106.0,66.0,174.9
1,178.1,73.2,28,23.08,1.903,0.26721,0.18177,0.17687,0.19756,0.33843,0.3897,0.62558,0.1545,0.11535,0.16164,0.0375,0.07188,101.7,86.1,100.5,47.6,44.7,25.0,60.3,19.0,22.1,82.2,111.5,69.4,178.1
1,177.6,67.8,57,21.51,1.829,0.26296,0.17395,0.19823,0.18919,0.33492,0.38566,0.61909,0.14786,0.12928,0.15479,0.04112,0.07063,98.3,97.4,97.2,47.3,44.3,28.0,60.2,19.0,24.5,82.2,111.4,69.4,177.6
1,181.7,61.6,50,18.65,1.763,0.26769,0.18377,0.17989,0.20019,0.34381,0.3959,0.63553,0.1562,0.11732,0.16379,0.0381,0.07173,102.6,87.3,101.6,47.6,44.5,24.3,61.1,19.1,22.4,83.3,112.9,70.4,181.7
1,175.6,81.3,48,26.38,1.992,0.26453,0.19262,0.1965,0.20898,0.33172,0.38198,0.61318,0.16373,0.12815,0.17098,0.04287,0.07136,105.3,93.4,103.8,46.0,43.3,27.8,57.7,18.3,24.7,78.7,106.7,66.5,175.6
1,186.4,68.8,61,19.79,1.887,0.26084,0.17234,0.17572,0.18772,0.33306,0.38352,0.61565,0.14649,0.1146,0.15359,0.03592,0.07001,100.6,89.2,99.6,48.5,45.4,24.7,61.9,19.4,22.1,84.4,114.4,71.2,186.4
1,173.5,76.4,51,25.39,1.919,0.25369,0.19023,0.19951,0.20641,0.3195,0.36791,0.5906,0.16169,0.13011,0.16888,0.04368,0.06835,104.4,95.2,103.0,44.3,41.7,28.3,55.8,17.7,25.2,76.1,103.1,64.3,173.5
1,195.9,92.3,67,24.06,2.241,0.27569,0.18377,0.19021,0.20014,0.34518,0.39748,0.63806,0.15621,0.12405,0.16375,0.04069,0.0744,112.4,101.2,111.3,53.7,50.6,28.2,67.2,21.3,26.2,91.7,124.3,77.4,195.9
1,180.2,90.0,24,27.71,2.122,0.25683,0.1981,0.19358,0.21498,0.31986,0.36833,0.59126,0.16839,0.12625,0.1759,0.04383,0.06941,113.7,96.6,112.2,46.9,44.3,28.6,58.5,18.6,26.5,79.7,108.0,67.3,180.2
1,169.1,68.4,66,23.92,1.792,0.25851,0.18372,0.19119,0.19938,0.32783,0.3775,0.60599,0.15617,0.12469,0.16313,0.04067,0.06952,97.7,88.4,96.4,43.8,41.1,26.5,55.5,17.5,22.8,75.7,102.6,63.9,169.1
1,167.5,66.8,40,23.82,1.763,0.2582,0.17545,0.17906,0.19036,0.32778,0.37745,0.60591,0.14913,0.11678,0.15575,0.03697,0.06941,93.1,82.6,91.8,43.6,40.9,24.9,55.4,17.4,20.7,75.5,102.4,63.8,167.5
1,179.1,89.6,63,27.93,2.112,0.27344,0.19178,0.20585,0.20806,0.34049,0.39207,0.62938,0.16301,0.13425,0.17023,0.04394,0.0739,104.4,97.4,102.9,47.4,44.7,28.9,59.0,18.8,25.2,80.4,109.0,67.9,179.1
1,173.8,79.5,24,26.32,1.959,0.26514,0.19482,0.21117,0.21131,0.33285,0.38328,0.61526,0.16559,0.13772,0.17289,0.04599,0.0715,104.1,98.1,102.6,45.1,42.4,29.3,56.6,17.9,25.9,77.2,104.6,65.2,173.8
1,180.9,85.8,42,26.24,2.077,0.27541,0.19056,0.2036,0.20694,0.34461,0.39683,0.63701,0.16198,0.13278,0.16932,0.04398,0.07434,106.6,99.0,105.2,49.0,46.2,29.0,61.3,19.5,25.9,83.7,113.4,70.6,180.9
1,179.0,86.1,20,26.85,2.069,0.26304,0.18561,0.19461,0.20145,0.32875,0.37857,0.6077,0.15777,0.12692,0.16482,0.04233,0.07102,106.8,97.4,105.4,48.2,45.4,28.8,60.2,19.1,25.6,82.1,111.3,69.3,179.0
1,175.0,60.8,55,19.88,1.72,0.26241,0.19031,0.18521,0.2071,0.33643,0.3874,0.62189,0.16176,0.12079,0.16944,0.04047,0.07035,103.3,87.4,102.2,45.3,42.4,25.1,58.1,18.2,23.1,79.2,107.4,66.9,175.0
1,169.1,80.2,37,28.04,1.941,0.26234,0.18685,0.19593,0.20232,0.32828,0.37802,0.60683,0.15883,0.12778,0.16554,0.04172,0.07081,99.0,90.3,97.5,44.3,41.7,27.6,55.4,17.6,23.3,75.5,102.4,63.8,169.1
1,164.1,73.9,51,27.44,1.836,0.27302,0.19231,0.21552,0.2081,0.34321,0.39521,0.63442,0.16347,0.14056,0.17027,0.04627,0.0736,97.4,94.9,95.8,44.0,41.4,29.4,55.3,17.5,24.7,75.4,102.3,63.7,164.1
1,172.2,63.7,66,21.49,1.745,0.25733,0.18981,0.17925,0.20633,0.32852,0.37829,0.60726,0.16134,0.1169,0.16881,0.03916,0.06907,102.2,83.9,101.0,44.1,41.3,24.6,56.3,17.7,22.2,76.7,104.0,64.8,172.2
1,181.9,79.9,61,24.13,2.009,0.27015,0.18824,0.194,0.20462,0.34033,0.3919,0.6291,0.16,0.12652,0.16741,0.04219,0.07278,107.6,96.4,106.3,49.2,46.2,27.8,61.9,19.6,25.4,84.4,114.5,71.3,181.9
1,177.1,78.0,61,24.88,1.959,0.26354,0.17868,0.19466,0.19403,0.33189,0.38218,0.6135,0.15187,0.12695,0.15875,0.04049,0.071,99.1,93.9,97.8,46.5,43.7,27.6,58.6,18.5,23.6,79.9,108.3,67.4,177.1
1,166.2,67.7,47,24.53,1.768,0.25956,0.18239,0.19227,0.19777,0.32896,0.3788,0.60808,0.15503,0.12539,0.16181,0.04137,0.06981,97.9,89.7,96.5,44.3,41.6,27.2,56.2,17.7,23.4,76.6,103.8,64.7,166.2
1,176.8,82.3,34,26.31,2.01,0.25964,0.18047,0.20259,0.19585,0.32546,0.37477,0.60161,0.1534,0.13213,0.16024,0.04282,0.07004,101.4,99.0,100.0,46.4,43.7,29.3,58.2,18.5,25.3,79.4,107.6,67.0,176.8
1,178.4,98.7,27,31.02,2.212,0.26955,0.20605,0.2083,0.22324,0.33232,0.38267,0.61429,0.17514,0.13585,0.18265,0.04746,0.07305,114.8,100.9,113.1,47.8,45.2,30.5,59.0,18.9,27.8,80.4,109.0,67.9,178.4
1,168.9,83.9,52,29.44,1.984,0.27598,0.19078,0.20737,0.20641,0.34387,0.39597,0.63563,0.16216,0.13524,0.16888,0.04423,0.07458,99.5,94.1,97.9,45.8,43.2,29.0,57.1,18.2,24.3,77.9,105.5,65.7,168.9
1,176.7,64.1,37,20.56,1.774,0.26726,0.19492,0.18402,0.21208,0.34164,0.3934,0.63151,0.16569,0.12002,0.17352,0.04161,0.07171,109.1,89.5,107.9,47.6,44.6,25.7,60.9,19.1,24.5,83.0,112.5,70.1,176.7
1,175.9,85.0,35,27.48,2.039,0.27225,0.19904,0.18057,0.21586,0.34009,0.39162,0.62865,0.16919,0.11776,0.17661,0.04057,0.07352,110.1,86.8,108.5,47.9,45.2,26.0,59.9,19.0,23.6,81.6,110.7,68.9,175.9
1,166.9,85.1,62,30.55,1.987,0.26367,0.18439,0.18605,0.1993,0.32773,0.37738,0.60579,0.15673,0.12134,0.16306,0.03975,0.0713,99.1,86.9,97.4,45.1,42.6,27.0,56.1,17.9,22.5,76.4,103.6,64.5,166.9
1,178.2,84.2,61,26.52,2.042,0.27258,0.19401,0.19652,0.21057,0.3412,0.39289,0.6307,0.16491,0.12816,0.17228,0.04275,0.07356,106.3,93.6,104.9,47.5,44.8,27.7,59.5,18.9,24.7,81.1,110.0,68.5,178.2
1,179.7,95.2,44,29.48,2.18,0.26819,0.20225,0.20294,0.21931,0.33211,0.38243,0.6139,0.17191,0.13235,0.17944,0.04545,0.07259,112.3,98.0,110.7,47.4,44.8,29.3,58.7,18.7,26.6,80.0,108.5,67.6,179.7
1,183.6,114.1,66,33.85,2.413,0.27534,0.20883,0.2069,0.22631,0.3352,0.38598,0.6196,0.1775,0.13493,0.18516,0.04733,0.07487,119.3,102.8,117.5,50.1,47.5,31.1,61.0,19.6,28.5,83.1,112.7,70.2,183.6
1,183.4,98.2,53,29.18,2.236,0.26349,0.19859,0.2118,0.21553,0.32595,0.37534,0.60252,0.1688,0.13813,0.17634,0.04729,0.07134,113.7,105.5,112.2,48.0,45.4,31.2,59.4,19.0,28.5,81.0,109.8,68.4,183.4
1,165.2,70.9,40,25.98,1.803,0.26956,0.19811,0.19749,0.21461,0.34022,0.39177,0.6289,0.1684,0.1288,0.17559,0.04337,0.07258,100.5,87.1,98.9,43.5,40.9,26.7,54.9,17.4,23.1,74.9,101.5,63.2,165.2
1,168.5,83.1,49,29.28,1.972,0.26377,0.18899,0.19695,0.20447,0.32888,0.37872,0.60794,0.16064,0.12845,0.1673,0.04262,0.07126,101.2,91.7,99.6,45.0,42.4,28.3,56.1,17.8,24.0,76.5,103.7,64.6,168.5
